表格1,,,,,,,,,,,,,,,,,,,,
,,,,,,,富裕街,,,,,,,,,,,,,
,,,,,,,篤加,,,,,,,,,,,,,
,,,,,,,菜園頂,,,,,,,,,,,,,
,,,,,,,茄芝路,,,,,,,,,,,,,
,,,,,,,迪化街,,,,,,,,,,,,,
,,,,,,,天水西三街,,,,,,,,,,,,,
,,,,,,,仁忠街,,,,,,,,,,,,,
,,,,,,,三十六崙,,,,,,,,,,,,,
,,,,,,,安正路,,,,,,,,,,,,,
,,,,,,,協同二街,,,,,,,,,,,,,
,,,,,,,新中北路,,,,,,,,,,,,,
,,,,,,,淺水灣街,,,,,,,,,,,,,
,,,,,,,成洲五路,,,,,,,,,,,,,
,,,,,,,鰲新三街,,,,,,,,,,,,,
,,,,,,,東後寮,,,,,,,,,,,,,
,,,,,,,元南路,,,,,,,,,,,,,
,,,,,,,銀河北路,,,,,,,,,,,,,
,,,,,,,廣豐路,,,,,,,,,,,,,
,,,,,,,美溪路,,,,,,,,,,,,,
,,,,,,,蘭陽路,,,,,,,,,,,,,
,,,,,,,長治街,,,,,,,,,,,,,
,,,,,,,庵前,,,,,,,,,,,,,
,,,,,,,環河北路一段,,,,,,,,,,,,,
,,,,,,,林森北路,,,,,,,,,,,,,
,,,,,,,安泰街,,,,,,,,,,,,,
,,,,,,,太平三街,,,,,,,,,,,,,
,,,,,,,東華街二段,,,,,,,,,,,,,
,,,,,,,利工二路,,,,,,,,,,,,,
,,,,,,,萬富七路,,,,,,,,,,,,,
,,,,,,,明義街,,,,,,,,,,,,,
,,,,,,,成功十一街,,,,,,,,,,,,,
,,,,,,,集賢二路,,,,,,,,,,,,,
,,,,,,,大成路,,,,,,,,,,,,,
,,,,,,,生醫路,,,,,,,,,,,,,
,,,,,,,慶南三街,,,,,,,,,,,,,
,,,,,,,培英二街,,,,,,,,,,,,,
,,,,,,,致遠路,,,,,,,,,,,,,
,,,,,,,昌平一街,,,,,,,,,,,,,
,,,,,,,中央五街,,,,,,,,,,,,,
,,,,,,,文化北二街,,,,,,,,,,,,,
,,,,,,,慶安路,,,,,,,,,,,,,
,,,,,,,水源路一段,,,,,,,,,,,,,
,,,,,,,永春南路,,,,,,,,,,,,,
,,,,,,,福裕街,,,,,,,,,,,,,
,,,,,,,華陽街,,,,,,,,,,,,,
,,,,,,,金崙路,,,,,,,,,,,,,
,,,,,,,康泰路,,,,,,,,,,,,,
,,,,,,,大湖路,,,,,,,,,,,,,
,,,,,,,橫溪路,,,,,,,,,,,,,
,,,,,,,永靖街,,,,,,,,,,,,,
,,,,,,,三和三街,,,,,,,,,,,,,
,,,,,,,昆明路,,,,,,,,,,,,,
,,,,,,,田窩,,,,,,,,,,,,,
,,,,,,,三空泉,,,,,,,,,,,,,
,,,,,,,興元路,,,,,,,,,,,,,
,,,,,,,崇德十一街,,,,,,,,,,,,,
,,,,,,,鳳甲一街,,,,,,,,,,,,,
,,,,,,,㨗興二街,,,,,,,,,,,,,
,,,,,,,月眉二路,,,,,,,,,,,,,
,,,,,,,黃金路,,,,,,,,,,,,,
,,,,,,,豐年路,,,,,,,,,,,,,
,,,,,,,口庄路,,,,,,,,,,,,,
,,,,,,,三田路,,,,,,,,,,,,,
,,,,,,,頭前路,,,,,,,,,,,,,
,,,,,,,鳳加路,,,,,,,,,,,,,
,,,,,,,九如二街,,,,,,,,,,,,,
,,,,,,,誠群街,,,,,,,,,,,,,
,,,,,,,西潭路,,,,,,,,,,,,,
,,,,,,,新福七路,,,,,,,,,,,,,
,,,,,,,永輝路,,,,,,,,,,,,,
,,,,,,,學府八街,,,,,,,,,,,,,
,,,,,,,文化路二段,,,,,,,,,,,,,
,,,,,,,東美二街,,,,,,,,,,,,,
,,,,,,,浮崙巷,,,,,,,,,,,,,
,,,,,,,華榮街,,,,,,,,,,,,,
,,,,,,,中興七街,,,,,,,,,,,,,
,,,,,,,樹林頭,,,,,,,,,,,,,
,,,,,,,福興一街,,,,,,,,,,,,,
,,,,,,,公安街,,,,,,,,,,,,,
,,,,,,,漢成一街,,,,,,,,,,,,,
,,,,,,,福吉街,,,,,,,,,,,,,
,,,,,,,彰??路,,,,,,,,,,,,,
,,,,,,,湖平路,,,,,,,,,,,,,
,,,,,,,振華路,,,,,,,,,,,,,
,,,,,,,壽祿街,,,,,,,,,,,,,
,,,,,,,平溪街,,,,,,,,,,,,,
,,,,,,,北嶺五路,,,,,,,,,,,,,
,,,,,,,水源二路,,,,,,,,,,,,,
,,,,,,,大埤二路,,,,,,,,,,,,,
,,,,,,,東村十二街,,,,,,,,,,,,,
,,,,,,,廣達街,,,,,,,,,,,,,
,,,,,,,大翔街,,,,,,,,,,,,,
,,,,,,,大源路,,,,,,,,,,,,,
,,,,,,,光中路,,,,,,,,,,,,,
,,,,,,,隘口一街,,,,,,,,,,,,,
,,,,,,,北六路,,,,,,,,,,,,,
,,,,,,,埔港路,,,,,,,,,,,,,
,,,,,,,鼓山二路,,,,,,,,,,,,,
,,,,,,,新德路,,,,,,,,,,,,,
,,,,,,,頭興街,,,,,,,,,,,,,
,,,,,,,天助街,,,,,,,,,,,,,
,,,,,,,八里堆,,,,,,,,,,,,,
,,,,,,,北勢,,,,,,,,,,,,,
,,,,,,,工明二路,,,,,,,,,,,,,
,,,,,,,花園七路,,,,,,,,,,,,,
,,,,,,,班鳩,,,,,,,,,,,,,
,,,,,,,廣志街,,,,,,,,,,,,,
,,,,,,,平埔街,,,,,,,,,,,,,
,,,,,,,國安一街,,,,,,,,,,,,,
,,,,,,,重義一路,,,,,,,,,,,,,
,,,,,,,溪濱路,,,,,,,,,,,,,
,,,,,,,普光三街,,,,,,,,,,,,,
,,,,,,,二廍路,,,,,,,,,,,,,
,,,,,,,民富十六街,,,,,,,,,,,,,
,,,,,,,慈勇二街,,,,,,,,,,,,,
,,,,,,,加智路,,,,,,,,,,,,,
,,,,,,,科工十二路,,,,,,,,,,,,,
,,,,,,,德行西路,,,,,,,,,,,,,
,,,,,,,梹榔路,,,,,,,,,,,,,
,,,,,,,中央北路,,,,,,,,,,,,,
,,,,,,,義林三街,,,,,,,,,,,,,
,,,,,,,尖厝崙,,,,,,,,,,,,,
,,,,,,,安業路,,,,,,,,,,,,,
,,,,,,,楠梓加工出口區西八街,,,,,,,,,,,,,
,,,,,,,高豐街,,,,,,,,,,,,,
,,,,,,,瑪僯路,,,,,,,,,,,,,
,,,,,,,大安街,,,,,,,,,,,,,
,,,,,,,稻興二街,,,,,,,,,,,,,
,,,,,,,楊湖路,,,,,,,,,,,,,
,,,,,,,豬槽潭,,,,,,,,,,,,,
,,,,,,,白埔林,,,,,,,,,,,,,
,,,,,,,明中街,,,,,,,,,,,,,
,,,,,,,仁德西路,,,,,,,,,,,,,
,,,,,,,縣府一街,,,,,,,,,,,,,
,,,,,,,大南路,,,,,,,,,,,,,
,,,,,,,民權西路,,,,,,,,,,,,,
,,,,,,,公道五路,,,,,,,,,,,,,
,,,,,,,海埔三街,,,,,,,,,,,,,
,,,,,,,白米路,,,,,,,,,,,,,
,,,,,,,通化街,,,,,,,,,,,,,
,,,,,,,粗坑口路,,,,,,,,,,,,,
,,,,,,,文星路,,,,,,,,,,,,,
,,,,,,,御成路,,,,,,,,,,,,,
,,,,,,,東福路,,,,,,,,,,,,,
,,,,,,,新瑞街,,,,,,,,,,,,,
,,,,,,,文龍東路,,,,,,,,,,,,,
,,,,,,,中興路,,,,,,,,,,,,,
,,,,,,,山下一街,,,,,,,,,,,,,
,,,,,,,民溪一路,,,,,,,,,,,,,
,,,,,,,彰秀路,,,,,,,,,,,,,
,,,,,,,港南五街,,,,,,,,,,,,,
,,,,,,,工東二路,,,,,,,,,,,,,
,,,,,,,信洋街,,,,,,,,,,,,,
,,,,,,,加和,,,,,,,,,,,,,
,,,,,,,茶館街,,,,,,,,,,,,,
,,,,,,,蕃東,,,,,,,,,,,,,
,,,,,,,仁安,,,,,,,,,,,,,
,,,,,,,文明東路,,,,,,,,,,,,,
,,,,,,,重上街,,,,,,,,,,,,,
,,,,,,,東昇八街,,,,,,,,,,,,,
,,,,,,,保生九街,,,,,,,,,,,,,
,,,,,,,崇明七街,,,,,,,,,,,,,
,,,,,,,永華一街,,,,,,,,,,,,,
,,,,,,,德和街,,,,,,,,,,,,,
,,,,,,,桂田街,,,,,,,,,,,,,
,,,,,,,溪底,,,,,,,,,,,,,
,,,,,,,萬年五街,,,,,,,,,,,,,
,,,,,,,頂草路,,,,,,,,,,,,,
,,,,,,,福洲五街,,,,,,,,,,,,,
,,,,,,,力行三街,,,,,,,,,,,,,
,,,,,,,花旗一路,,,,,,,,,,,,,
,,,,,,,立德八路,,,,,,,,,,,,,
,,,,,,,自強四街,,,,,,,,,,,,,
,,,,,,,鹿工北三路,,,,,,,,,,,,,
,,,,,,,竹子湖,,,,,,,,,,,,,
,,,,,,,番子坑,,,,,,,,,,,,,
,,,,,,,瑞芳街,,,,,,,,,,,,,
,,,,,,,五股林,,,,,,,,,,,,,
,,,,,,,西庄路,,,,,,,,,,,,,
,,,,,,,綠野五街,,,,,,,,,,,,,
,,,,,,,萬富五路,,,,,,,,,,,,,
,,,,,,,三水源,,,,,,,,,,,,,
,,,,,,,南埔路,,,,,,,,,,,,,
,,,,,,,青山路,,,,,,,,,,,,,
,,,,,,,桃科三路,,,,,,,,,,,,,
,,,,,,,善新大道,,,,,,,,,,,,,
,,,,,,,九如二路,,,,,,,,,,,,,
,,,,,,,福吉路,,,,,,,,,,,,,
,,,,,,,公安路,,,,,,,,,,,,,
,,,,,,,櫻城三街,,,,,,,,,,,,,
,,,,,,,過溝巷,,,,,,,,,,,,,
,,,,,,,直潭二街,,,,,,,,,,,,,
,,,,,,,光明路,,,,,,,,,,,,,
,,,,,,,中興七路,,,,,,,,,,,,,
,,,,,,,福興一路,,,,,,,,,,,,,
,,,,,,,舊莊街,,,,,,,,,,,,,
,,,,,,,南香路,,,,,,,,,,,,,
,,,,,,,南雅西路二段,,,,,,,,,,,,,
,,,,,,,沙成路,,,,,,,,,,,,,
,,,,,,,昆明街,,,,,,,,,,,,,
,,,,,,,新興街,,,,,,,,,,,,,
,,,,,,,久居街,,,,,,,,,,,,,
,,,,,,,三和三路,,,,,,,,,,,,,
,,,,,,,保一街,,,,,,,,,,,,,
,,,,,,,四竹路,,,,,,,,,,,,,
,,,,,,,永靖路,,,,,,,,,,,,,
,,,,,,,陝西東二街,,,,,,,,,,,,,
,,,,,,,十分街,,,,,,,,,,,,,
,,,,,,,頂湖二街,,,,,,,,,,,,,
,,,,,,,雙菁路,,,,,,,,,,,,,
,,,,,,,康泰街,,,,,,,,,,,,,
,,,,,,,南信街,,,,,,,,,,,,,
,,,,,,,豐樂路,,,,,,,,,,,,,
,,,,,,,華陽路,,,,,,,,,,,,,
,,,,,,,萬川巷,,,,,,,,,,,,,
,,,,,,,車埕,,,,,,,,,,,,,
,,,,,,,下塘頭,,,,,,,,,,,,,
,,,,,,,車子路,,,,,,,,,,,,,
,,,,,,,衙義一街,,,,,,,,,,,,,
,,,,,,,中興路三段,,,,,,,,,,,,,
,,,,,,,口庄街,,,,,,,,,,,,,
,,,,,,,新富七街,,,,,,,,,,,,,
,,,,,,,育南街,,,,,,,,,,,,,
,,,,,,,豐年街,,,,,,,,,,,,,
,,,,,,,潭北路,,,,,,,,,,,,,
,,,,,,,功勞路,,,,,,,,,,,,,
,,,,,,,景明街,,,,,,,,,,,,,
,,,,,,,大廟一街,,,,,,,,,,,,,
,,,,,,,工二工業區工四路,,,,,,,,,,,,,
,,,,,,,崇德十一路,,,,,,,,,,,,,
,,,,,,,木屐寮,,,,,,,,,,,,,
,,,,,,,九龍三街,,,,,,,,,,,,,
,,,,,,,後厝路,,,,,,,,,,,,,
,,,,,,,集成路,,,,,,,,,,,,,
,,,,,,,坡城路,,,,,,,,,,,,,
,,,,,,,安泰路,,,,,,,,,,,,,
,,,,,,,三青路,,,,,,,,,,,,,
,,,,,,,稻香四街,,,,,,,,,,,,,
,,,,,,,廣豐街,,,,,,,,,,,,,
,,,,,,,福裕路,,,,,,,,,,,,,
,,,,,,,田美路,,,,,,,,,,,,,
,,,,,,,船頭二街,,,,,,,,,,,,,
,,,,,,,龔厝路,,,,,,,,,,,,,
,,,,,,,慶安街,,,,,,,,,,,,,
,,,,,,,錫壽路,,,,,,,,,,,,,
,,,,,,,民祥街,,,,,,,,,,,,,
,,,,,,,致遠街,,,,,,,,,,,,,
,,,,,,,鴻昌街,,,,,,,,,,,,,
,,,,,,,城東八街,,,,,,,,,,,,,
,,,,,,,玫瑰路,,,,,,,,,,,,,
,,,,,,,華城路,,,,,,,,,,,,,
,,,,,,,尖山埔路二段,,,,,,,,,,,,,
,,,,,,,大成街,,,,,,,,,,,,,
,,,,,,,永華十二街,,,,,,,,,,,,,
,,,,,,,開蘭路,,,,,,,,,,,,,
,,,,,,,山界街,,,,,,,,,,,,,
,,,,,,,福星三街,,,,,,,,,,,,,
,,,,,,,南清街,,,,,,,,,,,,,
,,,,,,,漢泰街,,,,,,,,,,,,,
,,,,,,,菁埔路,,,,,,,,,,,,,
,,,,,,,立信三街,,,,,,,,,,,,,
,,,,,,,工業西六路,,,,,,,,,,,,,
,,,,,,,富裕路,,,,,,,,,,,,,
,,,,,,,忠清路,,,,,,,,,,,,,
,,,,,,,緯六路,,,,,,,,,,,,,
,,,,,,,和旺街,,,,,,,,,,,,,
,,,,,,,八青路,,,,,,,,,,,,,
,,,,,,,新埔五街,,,,,,,,,,,,,
,,,,,,,六斗子,,,,,,,,,,,,,
,,,,,,,大埔路國宅新村,,,,,,,,,,,,,
,,,,,,,光復五路,,,,,,,,,,,,,
,,,,,,,麗園路,,,,,,,,,,,,,
,,,,,,,澄合一街,,,,,,,,,,,,,
,,,,,,,同德一街,,,,,,,,,,,,,
,,,,,,,貿九福利路,,,,,,,,,,,,,
,,,,,,,荳蘭一街,,,,,,,,,,,,,
,,,,,,,東宜二路,,,,,,,,,,,,,
,,,,,,,篤行一路,,,,,,,,,,,,,
,,,,,,,老泉街,,,,,,,,,,,,,
,,,,,,,五權街,,,,,,,,,,,,,
,,,,,,,光正巷,,,,,,,,,,,,,
,,,,,,,安農北路,,,,,,,,,,,,,
,,,,,,,聖軍路,,,,,,,,,,,,,
,,,,,,,麗景二街,,,,,,,,,,,,,
,,,,,,,國強十三街,,,,,,,,,,,,,
,,,,,,,橋南路,,,,,,,,,,,,,
,,,,,,,路科八路,,,,,,,,,,,,,
,,,,,,,瑞芳路,,,,,,,,,,,,,
,,,,,,,太乙路,,,,,,,,,,,,,
,,,,,,,瑞西街,,,,,,,,,,,,,
,,,,,,,自強四路,,,,,,,,,,,,,
,,,,,,,力行三路,,,,,,,,,,,,,
,,,,,,,大丘田,,,,,,,,,,,,,
,,,,,,,池南,,,,,,,,,,,,,
,,,,,,,金山,,,,,,,,,,,,,
,,,,,,,東福街,,,,,,,,,,,,,
,,,,,,,綠水路,,,,,,,,,,,,,
,,,,,,,正福八街,,,,,,,,,,,,,
,,,,,,,民善街,,,,,,,,,,,,,
,,,,,,,梅亭東街,,,,,,,,,,,,,
,,,,,,,中興街,,,,,,,,,,,,,
,,,,,,,鳳林二路,,,,,,,,,,,,,
,,,,,,,民權南路,,,,,,,,,,,,,
,,,,,,,裕善街,,,,,,,,,,,,,
,,,,,,,永生街,,,,,,,,,,,,,
,,,,,,,景隆街,,,,,,,,,,,,,
,,,,,,,柴埕路,,,,,,,,,,,,,
,,,,,,,重義三路,,,,,,,,,,,,,
,,,,,,,山平路,,,,,,,,,,,,,
,,,,,,,工二區工七路,,,,,,,,,,,,,
,,,,,,,粉寮一街,,,,,,,,,,,,,
,,,,,,,大同十五街,,,,,,,,,,,,,
,,,,,,,桃科十二路,,,,,,,,,,,,,
,,,,,,,中興街,,,,,,,,,,,,,
,,,,,,,紅谷路,,,,,,,,,,,,,
,,,,,,,悅華路,,,,,,,,,,,,,
,,,,,,,前鎮街,,,,,,,,,,,,,
,,,,,,,中央北街,,,,,,,,,,,,,
,,,,,,,州平三街,,,,,,,,,,,,,
,,,,,,,福壽街,,,,,,,,,,,,,
,,,,,,,頂角仔,,,,,,,,,,,,,
,,,,,,,洲尾街,,,,,,,,,,,,,
,,,,,,,建中一路,,,,,,,,,,,,,
,,,,,,,大隱六路,,,,,,,,,,,,,
,,,,,,,光環路一段,,,,,,,,,,,,,
,,,,,,,清德街,,,,,,,,,,,,,
,,,,,,,四川路一段,,,,,,,,,,,,,
,,,,,,,達雲路,,,,,,,,,,,,,
,,,,,,,南昌,,,,,,,,,,,,,
,,,,,,,北埔,,,,,,,,,,,,,
,,,,,,,大安路,,,,,,,,,,,,,
,,,,,,,民三街,,,,,,,,,,,,,
,,,,,,,科大一路,,,,,,,,,,,,,
,,,,,,,八連路三段,,,,,,,,,,,,,
,,,,,,,吉田路,,,,,,,,,,,,,
,,,,,,,安業街,,,,,,,,,,,,,
,,,,,,,火明路,,,,,,,,,,,,,
,,,,,,,北汕巷,,,,,,,,,,,,,
,,,,,,,宮後街,,,,,,,,,,,,,
,,,,,,,文瑞路,,,,,,,,,,,,,
,,,,,,,南埔八街,,,,,,,,,,,,,
,,,,,,,軍福十二路,,,,,,,,,,,,,
,,,,,,,大源十四街,,,,,,,,,,,,,
,,,,,,,古義路,,,,,,,,,,,,,
,,,,,,,水源二街,,,,,,,,,,,,,
,,,,,,,振華街,,,,,,,,,,,,,
,,,,,,,太乙二街,,,,,,,,,,,,,
,,,,,,,新店路,,,,,,,,,,,,,
,,,,,,,復仁街,,,,,,,,,,,,,
,,,,,,,國安一路,,,,,,,,,,,,,
,,,,,,,平埔路,,,,,,,,,,,,,
,,,,,,,南港路三段,,,,,,,,,,,,,
,,,,,,,北坑,,,,,,,,,,,,,
,,,,,,,港林街,,,,,,,,,,,,,
,,,,,,,新德街,,,,,,,,,,,,,
,,,,,,,新宮街,,,,,,,,,,,,,
,,,,,,,中柳路,,,,,,,,,,,,,
,,,,,,,宗元街,,,,,,,,,,,,,
,,,,,,,城中三街,,,,,,,,,,,,,
,,,,,,,東亞路,,,,,,,,,,,,,
,,,,,,,北和街,,,,,,,,,,,,,
,,,,,,,東建路,,,,,,,,,,,,,
,,,,,,,太平十街,,,,,,,,,,,,,
,,,,,,,貴富街,,,,,,,,,,,,,
,,,,,,,五谷王南街,,,,,,,,,,,,,
,,,,,,,衛武街,,,,,,,,,,,,,
,,,,,,,仁德四街,,,,,,,,,,,,,
,,,,,,,賢城路,,,,,,,,,,,,,
,,,,,,,新市街,,,,,,,,,,,,,
,,,,,,,吉善二街,,,,,,,,,,,,,
,,,,,,,吉昌街,,,,,,,,,,,,,
,,,,,,,大坑六路,,,,,,,,,,,,,
,,,,,,,五權七街,,,,,,,,,,,,,
,,,,,,,弘農二街,,,,,,,,,,,,,
,,,,,,,勝利七街,,,,,,,,,,,,,
,,,,,,,靜修路,,,,,,,,,,,,,
,,,,,,,大同十二街,,,,,,,,,,,,,
,,,,,,,一江街,,,,,,,,,,,,,
,,,,,,,姜子寮路,,,,,,,,,,,,,
,,,,,,,高鐵路,,,,,,,,,,,,,
,,,,,,,望安,,,,,,,,,,,,,
,,,,,,,民權東路一段,,,,,,,,,,,,,
,,,,,,,繼光街,,,,,,,,,,,,,
,,,,,,,信興一路,,,,,,,,,,,,,
,,,,,,,粉寮路,,,,,,,,,,,,,
,,,,,,,寮湖路,,,,,,,,,,,,,
,,,,,,,德昌二街,,,,,,,,,,,,,
,,,,,,,溝皂二街,,,,,,,,,,,,,
,,,,,,,建興一街,,,,,,,,,,,,,
,,,,,,,復華八街,,,,,,,,,,,,,
,,,,,,,振昌街,,,,,,,,,,,,,
,,,,,,,三元三街,,,,,,,,,,,,,
,,,,,,,瑞泰街,,,,,,,,,,,,,
,,,,,,,龜山后街,,,,,,,,,,,,,
,,,,,,,中農路,,,,,,,,,,,,,
,,,,,,,忠孝新邨,,,,,,,,,,,,,
,,,,,,,上安路,,,,,,,,,,,,,
,,,,,,,連峰街,,,,,,,,,,,,,
,,,,,,,牛山,,,,,,,,,,,,,
,,,,,,,㨗興一街,,,,,,,,,,,,,
,,,,,,,精工路,,,,,,,,,,,,,
,,,,,,,香內路,,,,,,,,,,,,,
,,,,,,,東橋五路,,,,,,,,,,,,,
,,,,,,,翠亨南路,,,,,,,,,,,,,
,,,,,,,健行北路,,,,,,,,,,,,,
,,,,,,,福科路,,,,,,,,,,,,,
,,,,,,,民利街,,,,,,,,,,,,,
,,,,,,,文昌東六街,,,,,,,,,,,,,
,,,,,,,大同南路,,,,,,,,,,,,,
,,,,,,,龜庵,,,,,,,,,,,,,
,,,,,,,臥龍街,,,,,,,,,,,,,
,,,,,,,六路八街,,,,,,,,,,,,,
,,,,,,,大同七街,,,,,,,,,,,,,
,,,,,,,庄內巷,,,,,,,,,,,,,
,,,,,,,高楠一街,,,,,,,,,,,,,
,,,,,,,泉源路,,,,,,,,,,,,,
,,,,,,,溪埔路,,,,,,,,,,,,,
,,,,,,,東圳巷,,,,,,,,,,,,,
,,,,,,,東興街,,,,,,,,,,,,,
,,,,,,,館後二街,,,,,,,,,,,,,
,,,,,,,三堵路,,,,,,,,,,,,,
,,,,,,,芳美路,,,,,,,,,,,,,
,,,,,,,五工五路,,,,,,,,,,,,,
,,,,,,,鼓波街,,,,,,,,,,,,,
,,,,,,,後庄一路,,,,,,,,,,,,,
,,,,,,,清雲二路,,,,,,,,,,,,,
,,,,,,,豐樂南一街,,,,,,,,,,,,,
,,,,,,,翠嶺路,,,,,,,,,,,,,
,,,,,,,高坪六十街,,,,,,,,,,,,,
,,,,,,,睦光,,,,,,,,,,,,,
,,,,,,,新潭路二段,,,,,,,,,,,,,
,,,,,,,水里六路,,,,,,,,,,,,,
,,,,,,,大豐路,,,,,,,,,,,,,
,,,,,,,高坪七十街,,,,,,,,,,,,,
,,,,,,,甲田路,,,,,,,,,,,,,
,,,,,,,市民大道二段,,,,,,,,,,,,,
,,,,,,,四維路,,,,,,,,,,,,,
,,,,,,,赤崁路,,,,,,,,,,,,,
,,,,,,,三林路,,,,,,,,,,,,,
,,,,,,,尾隘子,,,,,,,,,,,,,
,,,,,,,桃新街,,,,,,,,,,,,,
,,,,,,,松義三街,,,,,,,,,,,,,
,,,,,,,文昌西街,,,,,,,,,,,,,
,,,,,,,舊車路,,,,,,,,,,,,,
,,,,,,,秀巒街,,,,,,,,,,,,,
,,,,,,,工業六路,,,,,,,,,,,,,
,,,,,,,玉谷,,,,,,,,,,,,,
,,,,,,,星美三街,,,,,,,,,,,,,
,,,,,,,三爪子坑路民享新村,,,,,,,,,,,,,
,,,,,,,板橋路,,,,,,,,,,,,,
,,,,,,,汕頭,,,,,,,,,,,,,
,,,,,,,明德一路,,,,,,,,,,,,,
,,,,,,,崙新南路,,,,,,,,,,,,,
,,,,,,,溪心路,,,,,,,,,,,,,
,,,,,,,牛角坑路,,,,,,,,,,,,,
,,,,,,,同樂街,,,,,,,,,,,,,
,,,,,,,乾坑,,,,,,,,,,,,,
,,,,,,,孝友路,,,,,,,,,,,,,
,,,,,,,平安一街,,,,,,,,,,,,,
,,,,,,,大政七街,,,,,,,,,,,,,
,,,,,,,華新一路,,,,,,,,,,,,,
,,,,,,,立富街,,,,,,,,,,,,,
,,,,,,,加勇路,,,,,,,,,,,,,
,,,,,,,塭底路,,,,,,,,,,,,,
,,,,,,,忠義南路,,,,,,,,,,,,,
,,,,,,,麻箕埔,,,,,,,,,,,,,
,,,,,,,店仔街,,,,,,,,,,,,,
,,,,,,,警前街,,,,,,,,,,,,,
,,,,,,,石化一路,,,,,,,,,,,,,
,,,,,,,正氣北路,,,,,,,,,,,,,
,,,,,,,建豐街,,,,,,,,,,,,,
,,,,,,,溪洲街,,,,,,,,,,,,,
,,,,,,,萬原路,,,,,,,,,,,,,
,,,,,,,民溪二路,,,,,,,,,,,,,
,,,,,,,番子田路,,,,,,,,,,,,,
,,,,,,,貴陽街二段,,,,,,,,,,,,,
,,,,,,,中山??路,,,,,,,,,,,,,
,,,,,,,下厝路,,,,,,,,,,,,,
,,,,,,,平新一路,,,,,,,,,,,,,
,,,,,,,中美十五街,,,,,,,,,,,,,
,,,,,,,大興街,,,,,,,,,,,,,
,,,,,,,建興四街,,,,,,,,,,,,,
,,,,,,,陝西八街,,,,,,,,,,,,,
,,,,,,,南澳南路,,,,,,,,,,,,,
,,,,,,,陽光北一路,,,,,,,,,,,,,
,,,,,,,景賢七路,,,,,,,,,,,,,
,,,,,,,賜福街,,,,,,,,,,,,,
,,,,,,,竹安二路,,,,,,,,,,,,,
,,,,,,,政大二街,,,,,,,,,,,,,
,,,,,,,大明二路,,,,,,,,,,,,,
,,,,,,,幸美九街,,,,,,,,,,,,,
,,,,,,,太子四街,,,,,,,,,,,,,
,,,,,,,南雅路,,,,,,,,,,,,,
,,,,,,,建和街,,,,,,,,,,,,,
,,,,,,,文化七路,,,,,,,,,,,,,
,,,,,,,峨眉街,,,,,,,,,,,,,
,,,,,,,路中巷,,,,,,,,,,,,,
,,,,,,,江夏路,,,,,,,,,,,,,
,,,,,,,明鳳二十六街,,,,,,,,,,,,,
,,,,,,,民樂一街,,,,,,,,,,,,,
,,,,,,,過勇路,,,,,,,,,,,,,
,,,,,,,七賢三路,,,,,,,,,,,,,
,,,,,,,北祥街,,,,,,,,,,,,,
,,,,,,,漢陽二街,,,,,,,,,,,,,
,,,,,,,富裕十四街,,,,,,,,,,,,,
,,,,,,,牛庄,,,,,,,,,,,,,
,,,,,,,大?巷,,,,,,,,,,,,,
,,,,,,,中正十八街,,,,,,,,,,,,,
,,,,,,,土庫五街,,,,,,,,,,,,,
,,,,,,,祟明四街,,,,,,,,,,,,,
,,,,,,,溪邊,,,,,,,,,,,,,
,,,,,,,陽明路二段,,,,,,,,,,,,,
,,,,,,,大圳路,,,,,,,,,,,,,
,,,,,,,富宜路,,,,,,,,,,,,,
,,,,,,,政大三街,,,,,,,,,,,,,
,,,,,,,興南路三段,,,,,,,,,,,,,
,,,,,,,小槺榔,,,,,,,,,,,,,
,,,,,,,延平北路六段,,,,,,,,,,,,,
,,,,,,,潮音北路,,,,,,,,,,,,,
,,,,,,,忠順二街,,,,,,,,,,,,,
,,,,,,,華中六街,,,,,,,,,,,,,
,,,,,,,泉源街,,,,,,,,,,,,,
,,,,,,,五分,,,,,,,,,,,,,
,,,,,,,仁里三街,,,,,,,,,,,,,
,,,,,,,永寧路,,,,,,,,,,,,,
,,,,,,,第二橫街,,,,,,,,,,,,,
,,,,,,,白鷺路,,,,,,,,,,,,,
,,,,,,,工明五路,,,,,,,,,,,,,
,,,,,,,華勛街,,,,,,,,,,,,,
,,,,,,,五號路,,,,,,,,,,,,,
,,,,,,,鎮海三街,,,,,,,,,,,,,
,,,,,,,大仁三街,,,,,,,,,,,,,
,,,,,,,樹下街,,,,,,,,,,,,,
,,,,,,,和潭路,,,,,,,,,,,,,
,,,,,,,木屐寮,,,,,,,,,,,,,
,,,,,,,永興,,,,,,,,,,,,,
,,,,,,,後坑,,,,,,,,,,,,,
,,,,,,,境安一路,,,,,,,,,,,,,
,,,,,,,北水,,,,,,,,,,,,,
,,,,,,,美豐街,,,,,,,,,,,,,
,,,,,,,法治北街,,,,,,,,,,,,,
,,,,,,,安順東六街,,,,,,,,,,,,,
,,,,,,,寶強路,,,,,,,,,,,,,
,,,,,,,民利路,,,,,,,,,,,,,
,,,,,,,大同南街,,,,,,,,,,,,,
,,,,,,,新村路,,,,,,,,,,,,,
,,,,,,,博館路,,,,,,,,,,,,,
,,,,,,,德松路,,,,,,,,,,,,,
,,,,,,,立大路,,,,,,,,,,,,,
,,,,,,,佛公路,,,,,,,,,,,,,
,,,,,,,朴子七路,,,,,,,,,,,,,
